iter	Passed	Remaining
5032	174440	172153
5033	174474	172117
5034	174507	172081
5035	174541	172045
5036	174575	172010
5037	174610	171976
5038	174646	171943
5039	174682	171909
5040	174717	171875
5041	174751	171840
5042	174787	171806
5043	174820	171770
5044	174854	171735
5045	174889	171701
5046	174929	171671
5047	174966	171639
5048	175003	171607
5049	175040	171574
5050	175078	171543
5051	175115	171510
5052	175150	171476
5053	175184	171441
5054	175221	171408
5055	175259	171377
5056	175298	171346
5057	175334	171313
5058	175372	171282
5059	175408	171248
5060	175442	171213
5061	175476	171177
5062	175511	171143
5063	175545	171108
5064	175581	171075
5065	175617	171041
5066	175652	171007
5067	175688	170973
5068	175723	170939
5069	175757	170904
5070	175793	170870
5071	175831	170839
5072	175867	170806
5073	175902	170771
5074	175937	170737
5075	175971	170701
5076	176006	170667
5077	176040	170632
5078	176075	170598
5079	176110	170563
5080	176146	170530
5081	176182	170496
5082	176216	170461
5083	176251	170427
5084	176285	170392
5085	176319	170357
5086	176355	170322
5087	176387	170286
5088	176423	170252
5089	176460	170219
5090	176493	170183
5091	176527	170148
5092	176561	170113
5093	176599	170081
5094	176632	170045
5095	176667	170011
5096	176700	169975
5097	176735	169940
5098	176769	169905
5099	176807	169873
5100	176844	169841
5101	176881	169809
5102	176919	169777
5103	176955	169744
5104	176993	169712
5105	177027	169677
5106	177061	169642
5107	177098	169609
5108	177136	169578
5109	177172	169544
5110	177211	169514
5111	177249	169482
5112	177285	169449
5113	177325	169419
5114	177366	169390
5115	177406	169361
5116	177445	169331
5117	177484	169300
5118	177524	169270
5119	177563	169239
5120	177602	169209
5121	177642	169179
5122	177681	169149
5123	177721	169119
5124	177760	169088
5125	177800	169059
5126	177835	169024
5127	177872	168992
5128	177906	168957
5129	177942	168924
5130	177975	168887
5131	178011	168853
5132	178046	168819
5133	178080	168784
5134	178114	168749
5135	178148	168714
5136	178183	168679
5137	178220	168646
5138	178254	168611
5139	178288	168576
5140	178322	168540
5141	178354	168504
5142	178389	168469
5143	178424	168435
5144	178458	168399
5145	178492	168364
5146	178526	168329
5147	178560	168293
5148	178595	168259
5149	178628	168223
5150	178662	168187
5151	178695	168150
5152	178729	168115
5153	178764	168081
5154	178799	168047
5155	178832	168010
5156	178863	167973
5157	178893	167934
5158	178928	167899
5159	178964	167865
5160	178996	167828
5161	179031	167794
5162	179067	167760
5163	179100	167725
5164	179135	167689
5165	179168	167653
5166	179202	167618
5167	179234	167581
5168	179269	167547
5169	179303	167511
5170	179337	167476
5171	179371	167441
5172	179405	167405
5173	179440	167371
5174	179475	167336
5175	179507	167300
5176	179541	167264
5177	179577	167230
5178	179612	167196
5179	179647	167161
5180	179683	167128
5181	179721	167096
5182	179765	167071
5183	179806	167042
5184	179846	167012
5185	179885	166981
5186	179925	166952
5187	179967	166924
5188	180007	166894
5189	180048	166866
5190	180086	166834
5191	180127	166805
5192	180165	166773
5193	180207	166746
5194	180246	166714
5195	180287	166686
5196	180330	166658
5197	180371	166630
5198	180411	166600
5199	180453	166572
5200	180492	166542
5201	180532	166512
5202	180568	166478
5203	180609	166449
5204	180648	166418
5205	180688	166388
5206	180727	166358
5207	180769	166330
5208	180809	166300
5209	180848	166269
5210	180888	166239
5211	180930	166211
5212	180970	166181
5213	181008	166149
5214	181048	166119
5215	181087	166089
5216	181125	166057
5217	181165	166027
5218	181206	165998
5219	181246	165968
5220	181287	165939
5221	181325	165908
5222	181364	165877
5223	181403	165846
5224	181440	165813
5225	181480	165784
5226	181517	165751
5227	181555	165720
5228	181593	165688
5229	181629	165654
5230	181669	165624
5231	181710	165595
5232	181753	165568
5233	181794	165539
5234	181834	165509
5235	181872	165477
5236	181910	165446
5237	181948	165414
5238	181987	165383
5239	182025	165351
5240	182064	165320
5241	182103	165289
5242	182141	165257
5243	182180	165226
5244	182219	165196
5245	182254	165161
5246	182290	165128
5247	182323	165091
5248	182357	165056
5249	182392	165021
5250	182426	164985
5251	182459	164950
5252	182493	164914
5253	182527	164879
5254	182561	164843
5255	182594	164807
5256	182628	164771
5257	182662	164736
5258	182695	164700
5259	182729	164665
5260	182763	164629
5261	182797	164594
5262	182833	164560
5263	182867	164524
5264	182901	164489
5265	182935	164454
5266	182968	164417
5267	183002	164382
5268	183035	164346
5269	183069	164311
5270	183104	164276
5271	183141	164244
5272	183179	164211
5273	183214	164177
5274	183248	164142
5275	183283	164107
5276	183320	164074
5277	183354	164039
5278	183387	164003
5279	183422	163968
5280	183456	163932
5281	183489	163896
5282	183522	163860
5283	183557	163826
5284	183592	163791
5285	183626	163756
5286	183660	163720
5287	183693	163684
5288	183729	163650
5289	183762	163614
5290	183795	163578
5291	183829	163543
5292	183864	163508
5293	183897	163472
5294	183931	163436
5295	183964	163400
5296	183998	163364
5297	184033	163330
5298	184068	163296
5299	184101	163259
5300	184136	163225
5301	184171	163190
5302	184205	163155
5303	184239	163120
5304	184273	163084
5305	184306	163048
5306	184340	163012
5307	184375	162978
5308	184408	162942
5309	184442	162906
5310	184477	162872
5311	184511	162837
5312	184544	162800
5313	184577	162764
5314	184612	162729
5315	184645	162693
5316	184681	162660
5317	184716	162625
5318	184750	162589
5319	184783	162554
5320	184818	162519
5321	184852	162483
5322	184886	162448
5323	184920	162413
5324	184953	162376
5325	184987	162341
5326	185021	162306
5327	185057	162272
5328	185091	162237
5329	185126	162202
5330	185166	162172
5331	185202	162138
5332	185238	162105
5333	185274	162071
5334	185307	162035
5335	185341	162000
5336	185376	161965
5337	185410	161930
5338	185444	161894
5339	185478	161859
5340	185512	161823
5341	185544	161787
5342	185577	161751
5343	185611	161715
5344	185646	161680
5345	185680	161645
5346	185715	161610
5347	185750	161576
5348	185784	161541
5349	185817	161504
5350	185851	161469
5351	185884	161433
5352	185919	161398
5353	185955	161364
5354	185988	161329
5355	186023	161294
5356	186058	161259
5357	186092	161224
5358	186125	161188
5359	186160	161153
5360	186196	161120
5361	186230	161085
5362	186264	161049
5363	186298	161014
5364	186332	160978
5365	186366	160943
5366	186400	160908
5367	186435	160873
5368	186471	160839
5369	186503	160803
5370	186538	160768
5371	186572	160732
5372	186607	160698
5373	186640	160662
5374	186674	160626
5375	186707	160590
5376	186743	160557
5377	186778	160522
5378	186813	160488
5379	186847	160452
5380	186881	160417
5381	186916	160382
5382	186951	160348
5383	186985	160312
5384	187017	160275
5385	187052	160241
5386	187087	160206
5387	187120	160170
5388	187154	160135
5389	187188	160099
5390	187222	160064
5391	187255	160028
5392	187291	159994
5393	187325	159959
5394	187359	159923
5395	187392	159887
5396	187425	159851
5397	187460	159817
5398	187494	159781
5399	187528	159746
5400	187563	159712
5401	187596	159676
5402	187630	159640
5403	187663	159604
5404	187699	159570
5405	187732	159534
5406	187767	159500
5407	187800	159463
5408	187835	159428
5409	187872	159396
5410	187906	159361
5411	187940	159325
5412	187974	159290
5413	188006	159253
5414	188042	159219
5415	188076	159184
5416	188110	159149
5417	188146	159115
5418	188179	159079
5419	188216	159046
5420	188251	159011
5421	188283	158974
5422	188317	158939
5423	188350	158903
5424	188385	158868
5425	188419	158833
5426	188453	158798
5427	188486	158762
5428	188519	158726
5429	188553	158690
5430	188588	158655
5431	188622	158620
5432	188655	158584
5433	188690	158550
5434	188727	158517
5435	188761	158481
5436	188796	158447
5437	188835	158416
5438	188871	158382
5439	188906	158347
5440	188939	158312
5441	188973	158276
5442	189008	158242
5443	189042	158206
5444	189077	158172
5445	189111	158137
5446	189146	158102
5447	189182	158068
5448	189217	158034
5449	189252	157999
5450	189287	157965
5451	189326	157934
5452	189362	157900
5453	189397	157866
5454	189431	157830
5455	189467	157796
5456	189503	157763
5457	189537	157728
5458	189571	157692
5459	189606	157657
5460	189640	157622
5461	189673	157586
5462	189709	157552
5463	189741	157516
5464	189776	157481
5465	189810	157446
5466	189845	157411
5467	189880	157376
5468	189913	157341
5469	189947	157305
5470	189981	157270
5471	190013	157233
5472	190046	157197
5473	190082	157163
5474	190118	157130
5475	190152	157094
5476	190185	157058
5477	190221	157025
5478	190256	156990
5479	190292	156956
5480	190327	156922
5481	190363	156888
5482	190399	156854
5483	190434	156820
5484	190469	156785
5485	190505	156751
5486	190541	156718
5487	190578	156685
5488	190614	156651
5489	190652	156619
5490	190694	156590
5491	190733	156559
5492	190769	156526
5493	190804	156491
5494	190840	156457
5495	190876	156423
5496	190910	156389
5497	190946	156354
5498	190981	156320
5499	191018	156287
5500	191052	156252
5501	191087	156218
5502	191126	156186
5503	191162	156153
5504	191201	156121
5505	191242	156092
5506	191280	156060
5507	191320	156029
5508	191359	155998
5509	191398	155967
5510	191437	155936
5511	191476	155904
5512	191514	155872
5513	191551	155839
5514	191586	155805
5515	191620	155770
5516	191655	155735
5517	191689	155700
5518	191724	155665
5519	191758	155630
5520	191794	155596
5521	191830	155562
5522	191862	155525
5523	191894	155489
5524	191927	155452
5525	191962	155417
5526	191996	155382
5527	192032	155348
5528	192066	155313
5529	192099	155277
5530	192133	155242
5531	192169	155208
5532	192203	155172
5533	192237	155137
5534	192272	155103
5535	192306	155067
5536	192340	155032
5537	192373	154996
5538	192406	154960
5539	192438	154923
5540	192472	154888
5541	192506	154852
5542	192541	154817
5543	192575	154783
5544	192610	154748
5545	192646	154714
5546	192681	154680
5547	192715	154644
5548	192749	154609
5549	192783	154574
5550	192817	154538
5551	192850	154503
5552	192884	154467
5553	192917	154431
5554	192951	154395
5555	192985	154360
5556	193020	154326
5557	193055	154291
5558	193088	154255
5559	193123	154220
5560	193156	154184
5561	193189	154148
5562	193223	154113
5563	193256	154077
5564	193292	154043
5565	193330	154011
5566	193364	153975
5567	193397	153939
5568	193432	153905
5569	193468	153871
5570	193503	153837
5571	193538	153802
5572	193573	153768
5573	193608	153733
5574	193644	153699
5575	193680	153666
5576	193714	153631
5577	193748	153595
5578	193784	153561
5579	193819	153527
5580	193855	153493
5581	193889	153458
5582	193926	153425
5583	193965	153393
5584	194001	153360
5585	194038	153327
5586	194075	153294
5587	194111	153260
5588	194146	153225
5589	194182	153192
5590	194220	153159
5591	194257	153126
5592	194296	153095
5593	194331	153061
5594	194366	153027
5595	194406	152996
5596	194442	152962
5597	194479	152929
5598	194515	152895
5599	194548	152859
5600	194582	152823
5601	194616	152788
5602	194650	152753
5603	194683	152717
5604	194716	152681
5605	194751	152646
5606	194783	152609
5607	194817	152574
5608	194851	152539
5609	194883	152502
5610	194917	152467
5611	194954	152434
5612	194987	152398
5613	195020	152362
5614	195054	152326
5615	195088	152291
5616	195121	152254
5617	195156	152220
5618	195191	152186
5619	195225	152151
5620	195260	152116
5621	195294	152080
5622	195330	152047
5623	195365	152012
5624	195398	151976
5625	195432	151941
5626	195466	151906
5627	195502	151872
5628	195537	151837
5629	195569	151800
5630	195602	151764
5631	195635	151728
5632	195671	151694
5633	195704	151659
5634	195737	151623
5635	195772	151588
5636	195807	151553
5637	195842	151519
5638	195876	151483
5639	195909	151447
5640	195943	151412
5641	195976	151376
5642	196010	151341
5643	196046	151307
5644	196081	151272
5645	196115	151237
5646	196148	151201
5647	196182	151166
5648	196216	151130
5649	196249	151094
5650	196283	151059
5651	196317	151024
5652	196351	150989
5653	196385	150953
5654	196418	150917
5655	196451	150881
5656	196486	150846
5657	196519	150810
5658	196552	150774
5659	196586	150739
5660	196618	150702
5661	196652	150667
5662	196685	150631
5663	196719	150596
5664	196754	150561
5665	196788	150526
5666	196821	150489
5667	196857	150456
5668	196892	150421
5669	196926	150386
5670	196960	150351
5671	196993	150315
5672	197028	150280
5673	197063	150246
5674	197097	150210
5675	197130	150174
5676	197164	150139
5677	197195	150102
5678	197230	150067
5679	197266	150033
5680	197300	149998
5681	197333	149962
5682	197367	149927
5683	197401	149891
5684	197434	149856
5685	197467	149819
5686	197499	149783
5687	197533	149747
5688	197566	149711
5689	197600	149676
5690	197634	149641
5691	197668	149605
5692	197703	149571
5693	197738	149536
5694	197772	149501
5695	197806	149465
5696	197841	149431
5697	197876	149397
5698	197914	149365
5699	197948	149329
5700	197983	149295
5701	198017	149259
5702	198051	149224
5703	198086	149189
5704	198120	149154
5705	198152	149118
5706	198187	149083
5707	198220	149047
5708	198251	149010
5709	198285	148974
5710	198320	148939
5711	198354	148904
5712	198390	148870
5713	198424	148835
5714	198459	148801
5715	198494	148767
5716	198528	148731
5717	198562	148696
5718	198598	148662
5719	198633	148628
5720	198668	148593
5721	198702	148558
5722	198736	148522
5723	198769	148486
5724	198805	148452
5725	198838	148417
5726	198872	148381
5727	198906	148346
5728	198942	148312
5729	198977	148278
5730	199012	148243
5731	199046	148208
5732	199079	148172
5733	199113	148137
5734	199147	148101
5735	199180	148066
5736	199215	148031
5737	199248	147995
5738	199281	147958
5739	199315	147923
5740	199349	147888
5741	199381	147852
5742	199417	147818
5743	199450	147782
5744	199483	147745
5745	199516	147710
5746	199550	147675
5747	199584	147639
5748	199618	147604
5749	199651	147568
5750	199684	147532
5751	199719	147498
5752	199754	147463
5753	199787	147427
5754	199820	147391
5755	199854	147355
5756	199887	147320
5757	199920	147284
5758	199954	147248
5759	199988	147213
5760	200023	147179
5761	200056	147143
5762	200091	147108
5763	200124	147073
5764	200157	147037
5765	200189	147000
5766	200223	146964
5767	200256	146928
5768	200289	146893
5769	200326	146859
5770	200361	146825
5771	200395	146789
5772	200429	146754
5773	200461	146718
5774	200495	146683
5775	200529	146647
5776	200563	146612
5777	200598	146578
5778	200632	146542
5779	200666	146507
5780	200700	146472
5781	200734	146436
5782	200768	146401
5783	200801	146365
5784	200834	146329
5785	200868	146294
5786	200902	146259
5787	200935	146223
5788	200971	146189
5789	201004	146153
5790	201037	146117
5791	201073	146083
5792	201106	146048
5793	201138	146010
5794	201170	145974
5795	201204	145938
5796	201235	145902
5797	201270	145867
5798	201303	145831
5799	201338	145796
5800	201372	145761
5801	201406	145726
5802	201440	145691
5803	201473	145655
5804	201507	145619
5805	201540	145583
5806	201572	145547
5807	201606	145512
5808	201640	145477
5809	201674	145441
5810	201709	145407
5811	201744	145372
5812	201779	145338
5813	201812	145302
5814	201849	145269
5815	201885	145235
5816	201922	145202
5817	201957	145168
5818	201992	145133
5819	202026	145098
5820	202062	145064
5821	202096	145029
5822	202132	144995
5823	202165	144959
5824	202199	144924
5825	202233	144888
5826	202266	144853
5827	202300	144817
5828	202334	144782
5829	202369	144748
5830	202404	144713
5831	202436	144676
5832	202471	144642
5833	202505	144607
5834	202538	144571
5835	202573	144536
5836	202608	144502
5837	202646	144469
5838	202683	144436
5839	202716	144400
5840	202752	144366
5841	202785	144331
5842	202820	144296
5843	202854	144261
5844	202888	144225
5845	202921	144190
5846	202954	144154
5847	202988	144118
5848	203021	144083
5849	203055	144047
5850	203088	144012
5851	203121	143976
5852	203155	143941
5853	203191	143907
5854	203224	143870
5855	203257	143835
5856	203291	143799
5857	203326	143765
5858	203360	143730
5859	203392	143693
5860	203425	143657
5861	203463	143625
5862	203498	143591
5863	203533	143556
5864	203568	143521
5865	203605	143488
5866	203641	143454
5867	203676	143420
5868	203708	143384
5869	203742	143348
5870	203775	143312
5871	203809	143277
5872	203844	143242
5873	203877	143207
5874	203912	143172
5875	203947	143138
5876	203981	143102
5877	204015	143067
5878	204050	143033
5879	204083	142997
5880	204117	142962
5881	204152	142927
5882	204185	142891
5883	204219	142856
5884	204253	142821
5885	204288	142786
5886	204322	142751
5887	204357	142716
5888	204392	142682
5889	204426	142647
5890	204460	142611
5891	204496	142578
5892	204530	142543
5893	204566	142509
5894	204601	142475
5895	204636	142440
5896	204671	142405
5897	204704	142370
5898	204739	142335
5899	204774	142301
5900	204810	142267
5901	204846	142233
5902	204880	142198
5903	204914	142163
5904	204948	142127
5905	204981	142091
5906	205016	142056
5907	205049	142021
5908	205083	141986
5909	205116	141950
5910	205151	141915
5911	205185	141880
5912	205219	141845
5913	205253	141810
5914	205286	141774
5915	205322	141740
5916	205356	141705
5917	205390	141669
5918	205422	141633
5919	205455	141598
5920	205489	141562
5921	205525	141528
5922	205559	141493
5923	205593	141458
5924	205628	141424
5925	205663	141389
5926	205695	141353
5927	205729	141317
5928	205761	141281
5929	205795	141246
5930	205829	141210
5931	205862	141174
5932	205896	141139
5933	205930	141104
5934	205965	141069
5935	205999	141034
5936	206032	140998
5937	206068	140964
5938	206105	140931
5939	206138	140895
5940	206173	140861
5941	206209	140827
5942	206242	140791
5943	206276	140756
5944	206311	140722
5945	206346	140687
5946	206382	140653
5947	206416	140618
5948	206450	140583
5949	206483	140547
5950	206516	140511
5951	206552	140478
5952	206587	140443
5953	206620	140407
5954	206653	140371
5955	206687	140336
5956	206720	140300
5957	206754	140265
5958	206788	140230
5959	206824	140196
5960	206861	140163
5961	206895	140128
5962	206928	140092
5963	206965	140059
5964	207004	140027
5965	207039	139993
5966	207075	139959
5967	207110	139924
5968	207146	139890
5969	207183	139857
5970	207220	139824
5971	207257	139791
5972	207293	139757
5973	207328	139722
5974	207363	139688
5975	207399	139654
5976	207435	139620
5977	207470	139586
5978	207503	139550
5979	207539	139516
5980	207576	139483
5981	207609	139447
5982	207643	139412
5983	207675	139376
5984	207712	139342
5985	207745	139306
5986	207782	139273
5987	207817	139239
5988	207853	139204
5989	207888	139170
5990	207923	139136
5991	207958	139101
5992	207994	139067
5993	208029	139033
5994	208064	138998
5995	208098	138963
5996	208132	138928
5997	208166	138893
5998	208200	138858
5999	208232	138821
6000	208266	138786
6001	208298	138750
6002	208333	138715
6003	208366	138679
6004	208399	138643
6005	208433	138608
6006	208471	138576
6007	208505	138540
6008	208539	138506
6009	208575	138472
6010	208610	138437
6011	208645	138403
6012	208679	138367
6013	208711	138331
6014	208746	138296
6015	208780	138261
6016	208815	138226
6017	208849	138192
6018	208886	138158
6019	208922	138124
6020	208957	138090
6021	208995	138057
6022	209030	138023
6023	209064	137987
6024	209096	137951
6025	209130	137916
6026	209166	137882
6027	209202	137848
6028	209235	137812
6029	209268	137776
6030	209303	137742
6031	209337	137707
6032	209372	137672
6033	209406	137637
6034	209441	137603
6035	209475	137568
6036	209508	137532
6037	209543	137497
6038	209578	137463
6039	209612	137428
6040	209648	137394
6041	209680	137358
6042	209715	137323
6043	209748	137287
6044	209781	137251
6045	209817	137217
6046	209854	137184
6047	209890	137150
6048	209925	137116
6049	209963	137083
6050	209998	137049
6051	210031	137013
6052	210066	136978
6053	210099	136943
6054	210133	136907
6055	210167	136872
6056	210201	136837
6057	210237	136803
6058	210273	136769
6059	210307	136734
6060	210342	136700
6061	210377	136665
6062	210412	136631
6063	210445	136595
6064	210479	136559
6065	210515	136525
6066	210549	136490
6067	210584	136456
6068	210620	136422
6069	210653	136387
6070	210687	136351
6071	210720	136316
6072	210753	136279
6073	210786	136243
6074	210819	136208
6075	210853	136173
6076	210886	136137
6077	210919	136101
6078	210956	136068
6079	210993	136035
6080	211032	136003
6081	211067	135969
6082	211100	135933
6083	211135	135898
6084	211170	135863
6085	211204	135828
6086	211237	135793
6087	211272	135758
6088	211307	135724
6089	211340	135688
6090	211374	135653
6091	211408	135617
6092	211443	135583
6093	211476	135547
6094	211509	135511
6095	211543	135476
6096	211576	135440
6097	211612	135406
6098	211648	135372
6099	211683	135338
6100	211719	135304
6101	211757	135272
6102	211793	135238
6103	211829	135204
6104	211870	135173
6105	211906	135139
6106	211942	135105
6107	211978	135071
6108	212012	135036
6109	212044	135000
6110	212077	134964
6111	212109	134928
6112	212142	134892
6113	212177	134858
6114	212211	134822
6115	212245	134787
6116	212277	134751
6117	212310	134715
6118	212344	134680
6119	212377	134644
6120	212410	134608
6121	212444	134573
6122	212477	134538
6123	212511	134502
6124	212546	134468
6125	212580	134433
6126	212613	134397
6127	212649	134363
6128	212683	134328
6129	212719	134294
6130	212752	134258
6131	212786	134223
6132	212819	134187
6133	212853	134152
6134	212886	134116
6135	212920	134081
6136	212955	134047
6137	212990	134012
6138	213024	133977
6139	213057	133941
6140	213091	133906
6141	213126	133872
6142	213160	133836
6143	213194	133801
6144	213226	133765
6145	213260	133730
6146	213293	133694
6147	213328	133659
6148	213362	133624
6149	213397	133590
6150	213432	133555
6151	213463	133519
6152	213497	133483
6153	213532	133449
6154	213565	133413
6155	213600	133378
6156	213635	133344
6157	213671	133310
6158	213706	133275
6159	213740	133241
6160	213776	133206
6161	213810	133171
6162	213846	133137
6163	213878	133101
6164	213912	133066
6165	213945	133030
6166	213980	132996
6167	214015	132961
6168	214049	132926
6169	214082	132890
6170	214116	132855
6171	214151	132821
6172	214186	132786
6173	214218	132750
6174	214252	132714
6175	214284	132678
6176	214317	132643
6177	214351	132607
6178	214385	132572
6179	214421	132539
6180	214457	132504
6181	214492	132470
6182	214528	132436
6183	214563	132401
6184	214597	132366
6185	214631	132331
6186	214666	132297
6187	214700	132262
6188	214733	132226
6189	214768	132191
6190	214802	132156
6191	214835	132121
6192	214869	132085
6193	214902	132050
6194	214938	132016
6195	214972	131980
6196	215004	131944
6197	215036	131908
6198	215068	131872
6199	215102	131837
6200	215135	131801
6201	215170	131766
6202	215206	131732
6203	215243	131699
6204	215277	131664
6205	215313	131630
6206	215346	131595
6207	215381	131560
6208	215416	131526
6209	215450	131490
6210	215484	131455
6211	215520	131421
6212	215554	131386
6213	215588	131351
6214	215622	131316
6215	215658	131282
6216	215692	131247
6217	215726	131212
6218	215758	131176
6219	215791	131140
6220	215826	131105
6221	215861	131071
6222	215895	131035
6223	215928	131000
6224	215962	130965
6225	215996	130930
6226	216031	130895
6227	216064	130860
6228	216097	130823
6229	216130	130788
6230	216164	130753
6231	216196	130716
6232	216229	130681
6233	216263	130645
6234	216297	130611
6235	216333	130576
6236	216366	130541
6237	216400	130506
6238	216433	130470
6239	216466	130435
6240	216501	130400
6241	216536	130365
6242	216570	130331
6243	216603	130295
6244	216638	130260
6245	216672	130225
6246	216705	130189
6247	216739	130154
6248	216773	130119
6249	216807	130084
6250	216841	130049
6251	216877	130015
6252	216911	129980
6253	216944	129944
6254	216979	129909
6255	217011	129873
6256	217044	129838
6257	217078	129803
6258	217111	129767
6259	217148	129734
6260	217182	129699
6261	217217	129664
6262	217251	129629
6263	217285	129594
6264	217319	129559
6265	217353	129523
6266	217386	129488
6267	217420	129453
6268	217454	129418
6269	217489	129383
6270	217523	129348
6271	217556	129313
6272	217591	129278
6273	217626	129244
6274	217657	129207
6275	217692	129172
6276	217726	129137
6277	217762	129103
6278	217796	129068
6279	217831	129034
6280	217866	128999
6281	217899	128963
6282	217934	128929
6283	217967	128893
6284	218002	128858
6285	218036	128824
6286	218071	128789
6287	218104	128753
6288	218137	128718
6289	218172	128683
6290	218206	128648
6291	218240	128613
6292	218275	128578
6293	218308	128543
6294	218341	128507
6295	218375	128472
6296	218408	128436
6297	218441	128401
6298	218476	128366
6299	218511	128332
6300	218545	128297
6301	218579	128261
6302	218616	128228
6303	218651	128193
6304	218685	128159
6305	218719	128124
6306	218755	128090
6307	218791	128056
6308	218827	128022
6309	218861	127986
6310	218894	127951
6311	218927	127916
6312	218963	127882
6313	218997	127846
6314	219029	127810
6315	219062	127775
6316	219096	127740
6317	219129	127704
6318	219162	127668
6319	219195	127633
6320	219231	127598
6321	219266	127564
6322	219299	127529
6323	219333	127493
6324	219369	127459
6325	219404	127425
6326	219439	127390
6327	219473	127355
6328	219508	127321
6329	219543	127286
6330	219578	127252
6331	219611	127216
6332	219644	127180
6333	219679	127146
6334	219714	127111
6335	219748	127076
6336	219782	127041
6337	219818	127007
6338	219853	126973
6339	219887	126938
6340	219923	126904
6341	219957	126869
6342	219991	126834
6343	220025	126799
6344	220062	126765
6345	220098	126731
6346	220131	126696
6347	220164	126660
6348	220198	126625
6349	220232	126590
6350	220267	126555
6351	220301	126520
6352	220335	126485
6353	220369	126450
6354	220402	126414
6355	220435	126379
6356	220470	126344
6357	220505	126310
6358	220539	126275
6359	220575	126241
6360	220609	126206
6361	220642	126170
6362	220677	126135
6363	220710	126100
6364	220743	126064
6365	220776	126028
6366	220808	125993
6367	220844	125958
6368	220877	125923
6369	220913	125889
6370	220946	125854
6371	220980	125818
6372	221013	125782
6373	221046	125747
6374	221080	125712
6375	221114	125677
6376	221150	125643
6377	221183	125607
6378	221218	125573
6379	221252	125538
6380	221286	125503
6381	221320	125468
6382	221354	125433
6383	221388	125398
6384	221423	125363
6385	221457	125328
6386	221491	125293
6387	221525	125258
6388	221558	125222
6389	221591	125186
6390	221624	125151
6391	221660	125117
6392	221693	125082
6393	221727	125046
6394	221760	125011
6395	221793	124975
6396	221827	124940
6397	221862	124906
6398	221896	124871
6399	221930	124835
6400	221963	124800
6401	221996	124764
6402	222028	124728
6403	222061	124693
6404	222097	124659
6405	222132	124624
6406	222166	124589
6407	222199	124553
6408	222232	124518
6409	222265	124482
6410	222307	124452
6411	222349	124421
6412	222385	124387
6413	222422	124354
6414	222459	124320
6415	222497	124287
6416	222531	124252
6417	222565	124217
6418	222600	124183
6419	222633	124147
6420	222668	124112
6421	222701	124077
6422	222736	124042
6423	222772	124008
6424	222806	123974
6425	222841	123939
6426	222876	123905
6427	222910	123870
6428	222943	123834
6429	222976	123798
6430	223009	123763
6431	223043	123728
6432	223078	123693
6433	223113	123659
6434	223151	123626
6435	223185	123591
6436	223222	123557
6437	223258	123523
6438	223291	123488
6439	223325	123453
6440	223359	123418
6441	223393	123383
6442	223430	123349
6443	223465	123315
6444	223499	123280
6445	223535	123246
6446	223576	123214
6447	223609	123179
6448	223646	123145
6449	223680	123110
6450	223716	123077
6451	223752	123043
6452	223794	123012
6453	223829	122978
6454	223865	122943
6455	223901	122909
6456	223936	122875
6457	223970	122840
6458	224006	122806
6459	224040	122771
6460	224076	122737
6461	224110	122702
6462	224148	122669
6463	224182	122634
6464	224217	122600
6465	224250	122564
6466	224285	122529
6467	224319	122494
6468	224352	122459
6469	224386	122424
6470	224420	122389
6471	224453	122353
6472	224486	122318
6473	224521	122283
6474	224556	122248
6475	224590	122213
6476	224622	122177
6477	224656	122142
6478	224691	122107
6479	224723	122072
6480	224757	122036
6481	224791	122001
6482	224825	121966
6483	224859	121931
6484	224893	121896
6485	224925	121860
6486	224960	121826
6487	224994	121791
6488	225028	121756
6489	225062	121720
6490	225094	121685
6491	225129	121650
6492	225163	121615
6493	225197	121580
6494	225233	121546
6495	225267	121511
6496	225301	121476
6497	225337	121442
6498	225370	121406
6499	225405	121372
6500	225442	121338
6501	225476	121303
6502	225511	121268
6503	225544	121233
6504	225578	121198
6505	225612	121163
6506	225646	121128
6507	225680	121093
6508	225711	121057
6509	225747	121022
6510	225780	120987
6511	225816	120953
6512	225852	120919
6513	225885	120883
6514	225919	120848
6515	225954	120813
6516	225987	120778
6517	226019	120742
6518	226052	120707
6519	226085	120671
6520	226120	120636
6521	226155	120602
6522	226189	120567
6523	226222	120532
6524	226255	120495
6525	226288	120460
6526	226323	120426
6527	226357	120391
6528	226394	120357
6529	226430	120323
6530	226466	120289
6531	226499	120254
6532	226533	120219
6533	226567	120183
6534	226601	120148
6535	226633	120113
6536	226668	120078
6537	226704	120044
6538	226738	120009
6539	226773	119974
6540	226807	119939
6541	226840	119904
6542	226872	119868
6543	226907	119833
6544	226943	119799
6545	226979	119765
6546	227013	119730
6547	227046	119695
6548	227080	119659
6549	227114	119625
6550	227147	119589
6551	227181	119554
6552	227216	119519
6553	227251	119485
6554	227285	119450
6555	227317	119414
6556	227351	119379
6557	227385	119344
6558	227421	119310
6559	227456	119275
6560	227491	119241
6561	227524	119206
6562	227558	119171
6563	227592	119135
6564	227625	119100
6565	227659	119065
6566	227696	119031
6567	227734	118998
6568	227769	118964
6569	227804	118930
6570	227839	118895
6571	227874	118861
6572	227908	118825
6573	227941	118790
6574	227975	118755
6575	228011	118721
6576	228046	118686
6577	228080	118651
6578	228113	118616
6579	228147	118581
6580	228181	118546
6581	228215	118510
6582	228249	118476
6583	228282	118440
6584	228315	118405
6585	228349	118370
