iter	RMSE
3220	19785.31169
3221	19781.95729
3222	19778.13451
3223	19774.38567
3224	19766.83929
3225	19764.39931
3226	19760.96786
3227	19757.33126
3228	19756.33455
3229	19748.84878
3230	19743.18201
3231	19741.00051
3232	19725.1157
3233	19722.03757
3234	19686.81552
3235	19683.35476
3236	19676.71218
3237	19673.64946
3238	19672.84626
3239	19669.68939
3240	19667.25678
3241	19663.37994
3242	19657.19212
3243	19656.3083
3244	19652.1937
3245	19649.12122
3246	19646.70197
3247	19642.86481
3248	19642.07008
3249	19641.16269
3250	19640.24009
3251	19637.20076
3252	19634.49638
3253	19633.67587
3254	19630.71469
3255	19625.4086
3256	19624.80513
3257	19622.40415
3258	19620.01866
3259	19613.50469
3260	19610.47118
3261	19607.41706
3262	19605.04827
3263	19602.17495
3264	19601.31486
3265	19581.98751
3266	19579.63323
3267	19576.2691
3268	19572.70195
3269	19569.71406
3270	19566.69238
3271	19543.15816
3272	19540.67602
3273	19535.24495
3274	19532.32707
3275	19527.54196
3276	19526.65697
3277	19523.34555
3278	19522.46362
3279	19520.34802
3280	19519.24628
3281	19516.39989
3282	19514.48687
3283	19511.90062
3284	19509.34222
3285	19490.32778
3286	19487.07054
3287	19479.86054
3288	19477.31203
3289	19458.56664
3290	19455.14195
3291	19452.22667
3292	19449.75787
3293	19446.86075
3294	19426.08423
3295	19422.74485
3296	19419.86036
3297	19413.69405
3298	19412.82778
3299	19409.40168
3300	19391.00614
3301	19388.16884
3302	19369.99828
3303	19367.0673
3304	19361.69891
3305	19343.77053
3306	19342.93507
3307	19336.84614
3308	19330.46401
3309	19328.11692
3310	19326.04138
3311	19323.27976
3312	19305.55131
3313	19284.62787
3314	19282.11864
3315	19279.22791
3316	19276.39387
3317	19273.6275
3318	19270.258
3319	19269.1831
3320	19266.00233
3321	19264.92761
3322	19261.65021
3323	19258.56557
3324	19255.30216
3325	19252.58712
3326	19249.96521
3327	19247.19379
3328	19244.48356
3329	19227.18279
3330	19226.39141
3331	19223.14262
3332	19217.16106
3333	19214.11703
3334	19197.01474
3335	19175.05913
3336	19171.92503
3337	19168.81149
3338	19166.07987
3339	19144.44654
3340	19141.72975
3341	19140.09692
3342	19137.18285
3343	19132.69219
3344	19129.69814
3345	19126.99439
3346	19122.464
3347	19119.77375
3348	19117.46584
3349	19114.78715
3350	19112.12433
3351	19109.43762
3352	19102.85492
3353	19100.11523
3354	19099.40568
3355	19096.48197
3356	19094.36045
3357	19093.58824
3358	19087.67029
3359	19066.42504
3360	19050.18844
3361	19047.97599
3362	19042.15942
3363	19021.42516
3364	19018.87345
3365	19016.17612
3366	19013.56438
3367	19009.29617
3368	19008.52529
3369	19002.49316
3370	18996.11328
3371	18993.51315
3372	18991.40358
3373	18971.01546
3374	18968.04122
3375	18963.04161
3376	18953.64287
3377	18947.00989
3378	18944.42295
3379	18935.521
3380	18916.95024
3381	18916.18132
3382	18913.70575
3383	18911.25285
3384	18910.47692
3385	18909.32332
3386	18908.5677
3387	18906.46919
3388	18899.95761
3389	18899.20286
3390	18898.24136
3391	18882.60679
3392	18880.10225
3393	18879.35841
3394	18862.84305
3395	18856.88629
3396	18856.14473
3397	18849.94402
3398	18847.41484
3399	18844.87403
3400	18842.80872
3401	18841.80652
3402	18841.07592
3403	18820.43979
3404	18814.69818
3405	18794.57774
3406	18793.82582
3407	18790.96505
3408	18785.20616
3409	18784.17799
3410	18764.56997
3411	18763.83892
3412	18762.24194
3413	18761.22293
3414	18758.73655
3415	18739.1045
3416	18738.31921
3417	18724.17747
3418	18721.7167
3419	18719.75823
3420	18717.6239
3421	18715.21196
3422	18709.14809
3423	18690.07342
3424	18689.06383
3425	18667.80285
3426	18666.80205
3427	18653.77754
3428	18653.02423
3429	18648.91261
3430	18629.59534
3431	18627.11955
3432	18626.33487
3433	18623.48009
3434	18620.59722
3435	18619.81404
3436	18617.42069
3437	18601.13741
3438	18598.75165
3439	18585.27016
3440	18583.21817
3441	18579.96848
3442	18574.27107
3443	18572.2802
3444	18569.9038
3445	18565.19207
3446	18563.02112
3447	18562.31015
3448	18559.646
3449	18553.77994
3450	18550.94516
3451	18548.57977
3452	18546.40216
3453	18539.2459
3454	18528.85337
3455	18526.93949
3456	18521.36483
3457	18518.03945
3458	18516.13913
3459	18513.86912
3460	18511.65733
3461	18505.89643
3462	18504.3136
3463	18484.46002
3464	18480.92115
3465	18478.22087
3466	18476.82556
3467	18473.50792
3468	18468.79489
3469	18462.95419
3470	18459.19902
3471	18456.70023
3472	18455.99645
3473	18455.2178
3474	18454.51986
3475	18451.77441
3476	18451.10004
3477	18450.32026
3478	18445.66701
3479	18443.00448
3480	18441.007
3481	18440.36346
3482	18438.05456
3483	18430.64965
3484	18425.30944
3485	18422.87577
3486	18420.8937
3487	18404.1692
3488	18400.21184
3489	18399.54126
3490	18388.04946
3491	18387.2759
3492	18384.97957
3493	18382.68363
3494	18379.90846
3495	18367.09326
3496	18365.08409
3497	18358.50952
3498	18355.51708
3499	18352.39744
3500	18350.54016
3501	18347.80865
3502	18346.92544
3503	18344.7838
3504	18342.86548
3505	18324.15436
3506	18296.6013
3507	18293.98834
3508	18289.14138
3509	18283.35807
3510	18277.80909
3511	18269.15272
3512	18268.65
3513	18266.65039
3514	18264.90317
3515	18263.04298
3516	18262.31698
3517	18260.15661
3518	18256.18469
3519	18254.1516
3520	18248.64866
3521	18245.60456
3522	18241.82931
3523	18223.68283
3524	18205.49633
3525	18202.92073
3526	18199.72344
3527	18197.07155
3528	18193.33091
3529	18191.14111
3530	18190.27276
3531	18188.09626
3532	18180.99864
3533	18178.44447
3534	18174.09228
3535	18170.02266
3536	18167.83627
3537	18165.19484
3538	18163.32894
3539	18161.54667
3540	18159.54163
3541	18157.1139
3542	18155.95844
3543	18155.31959
3544	18153.25859
3545	18151.53275
3546	18147.23294
3547	18146.52554
3548	18141.23628
3549	18140.60213
3550	18138.73019
3551	18129.59901
3552	18128.95121
3553	18125.37756
3554	18115.69242
3555	18114.21052
3556	18110.41327
3557	18106.75794
3558	18099.88016
3559	18098.17622
3560	18093.17844
3561	18083.78783
3562	18080.15881
3563	18077.60255
3564	18077.00586
3565	18065.96762
3566	18054.75979
3567	18037.05563
3568	18033.15404
3569	18027.97481
3570	18025.45455
3571	18023.71148
3572	18020.99827
3573	18017.42155
3574	18015.32201
3575	18009.04847
3576	18007.35743
3577	18005.34508
3578	17993.89471
3579	17992.08663
3580	17986.98896
3581	17985.22409
3582	17984.72382
3583	17974.15103
3584	17969.42856
3585	17953.23585
3586	17951.43679
3587	17950.7134
3588	17948.30065
3589	17943.30572
3590	17941.24221
3591	17935.70892
3592	17930.8957
3593	17929.12755
3594	17925.68714
3595	17908.65168
3596	17898.06593
3597	17893.38918
3598	17890.99455
3599	17889.0162
3600	17884.93288
3601	17879.46576
3602	17878.96787
3603	17872.09433
3604	17871.71611
3605	17870.03237
3606	17862.39135
3607	17860.78076
3608	17859.01275
3609	17854.15178
3610	17846.6495
3611	17843.67104
3612	17836.08506
3613	17835.36629
3614	17834.88659
3615	17823.77736
3616	17823.06476
3617	17821.45744
3618	17814.09344
3619	17813.38842
3620	17810.81111
3621	17808.93522
3622	17805.86941
3623	17795.69816
3624	17793.68889
3625	17792.08224
3626	17790.18217
3627	17787.56467
3628	17779.57342
3629	17776.18502
3630	17773.43361
3631	17770.72591
3632	17760.02721
3633	17758.4634
3634	17746.77075
3635	17744.38633
3636	17741.70792
3637	17716.81509
3638	17715.14598
3639	17703.26503
3640	17695.78288
3641	17688.62418
3642	17684.03763
3643	17680.22194
3644	17677.83974
3645	17675.479
3646	17672.15565
3647	17665.12131
3648	17663.0471
3649	17660.07246
3650	17653.16366
3651	17650.81229
3652	17644.02626
3653	17628.81893
3654	17626.76183
3655	17625.21728
3656	17621.11842
3657	17618.24045
3658	17615.38733
3659	17599.63534
3660	17598.88366
3661	17596.34775
3662	17593.56904
3663	17591.53441
3664	17588.78208
3665	17584.31079
3666	17577.33525
3667	17575.63723
3668	17571.66761
3669	17569.63858
3670	17567.29965
3671	17562.92564
3672	17560.9262
3673	17558.03359
3674	17555.34854
3675	17552.87337
3676	17550.56074
3677	17549.03927
3678	17542.32383
3679	17539.79172
3680	17518.52174
3681	17516.85231
3682	17510.93775
3683	17508.42612
3684	17505.90402
3685	17503.14103
3686	17498.83842
3687	17496.8166
3688	17493.00405
3689	17491.10985
3690	17484.9581
3691	17470.5441
3692	17468.53337
3693	17463.39404
3694	17461.78036
3695	17458.56881
3696	17456.7508
3697	17454.74943
3698	17452.44293
3699	17450.85498
3700	17447.92056
3701	17443.66226
3702	17440.88787
3703	17438.3041
3704	17434.94385
3705	17423.85832
3706	17421.55241
3707	17417.3472
3708	17415.55971
3709	17413.93675
3710	17411.14681
3711	17408.23435
3712	17406.58423
3713	17386.0378
3714	17382.58782
3715	17380.58921
3716	17376.89536
3717	17374.69577
3718	17361.80018
3719	17360.3348
3720	17357.6603
3721	17357.06837
3722	17353.6341
3723	17351.73659
3724	17350.29426
3725	17347.42941
3726	17345.98372
3727	17342.87826
3728	17332.11287
3729	17329.66562
3730	17320.31697
3731	17318.67974
3732	17318.2472
3733	17314.84666
3734	17305.30435
3735	17303.4429
3736	17301.44695
3737	17297.86626
3738	17295.17754
3739	17291.53973
3740	17280.93188
3741	17271.0088
3742	17269.34652
3743	17268.77284
3744	17267.34956
3745	17251.2319
3746	17226.52446
3747	17225.94955
3748	17224.14433
3749	17222.71734
3750	17216.42937
3751	17213.65833
3752	17202.74259
3753	17199.82425
3754	17199.25608
3755	17195.24562
3756	17192.76229
3757	17190.29487
3758	17189.00842
3759	17185.04605
3760	17181.53364
3761	17179.08268
3762	17178.29963
3763	17161.89688
3764	17159.94849
3765	17159.39016
3766	17157.44996
3767	17155.18951
3768	17152.15253
3769	17141.79776
3770	17140.18851
3771	17136.5841
3772	17132.97747
3773	17130.71958
3774	17130.16241
3775	17128.78153
3776	17128.36421
3777	17124.52209
3778	17118.94384
3779	17117.35904
3780	17114.6884
3781	17112.06746
3782	17110.2459
3783	17108.67806
3784	17106.01696
3785	17102.49457
3786	17101.85935
3787	17087.91033
3788	17087.49011
3789	17069.80877
3790	17067.99553
3791	17065.60071
3792	17063.79951
3793	17059.99562
3794	17058.73964
3795	17050.0922
3796	17048.4154
3797	17046.6304
3798	17036.03909
3799	17033.78993
3800	17030.33949
3801	17006.09764
3802	17003.75468
3803	17002.38874
3804	16999.22752
3805	16998.31956
3806	16997.56086
3807	16991.09337
3808	16982.83119
3809	16980.92364
3810	16971.88636
3811	16970.99172
3812	16947.60678
3813	16945.88339
3814	16944.34613
3815	16942.00343
3816	16939.74468
3817	16925.73551
3818	16925.16089
3819	16923.79537
3820	16921.92239
3821	16919.00619
3822	16918.47673
3823	16912.51147
3824	16910.26336
3825	16908.39732
3826	16906.16456
3827	16903.77168
3828	16902.03214
3829	16898.90339
3830	16897.17412
3831	16896.50079
3832	16892.83326
3833	16886.66266
3834	16884.37568
3835	16883.05147
3836	16877.67159
3837	16876.35471
3838	16872.90768
3839	16867.37216
3840	16864.98844
3841	16862.78938
3842	16859.53828
3843	16855.64377
3844	16852.21394
3845	16849.88056
3846	16847.68476
3847	16838.31155
3848	16835.25433
3849	16833.74912
3850	16833.232
3851	16829.60275
3852	16828.2978
3853	16819.06321
3854	16817.13502
3855	16814.52863
3856	16810.95498
3857	16794.46699
3858	16793.95222
3859	16788.50855
3860	16787.20457
3861	16785.01104
3862	16768.85443
3863	16763.83479
3864	16763.19875
3865	16760.09231
3866	16757.90853
3867	16756.4214
3868	16754.20502
3869	16752.90923
3870	16750.73637
3871	16748.57039
3872	16739.47874
3873	16738.84376
3874	16736.04235
3875	16732.7464
3876	16730.40909
3877	16727.5179
3878	16724.66327
3879	16723.18905
3880	16722.68089
3881	16712.79605
3882	16699.91344
3883	16690.37953
3884	16687.88961
3885	16675.27848
3886	16672.78754
3887	16669.02062
3888	16666.34782
3889	16662.17573
3890	16658.3467
3891	16648.78794
3892	16645.99662
3893	16643.66846
3894	16640.87802
3895	16639.5925
3896	16633.72006
3897	16631.83007
3898	16630.54835
3899	16620.43434
3900	16619.16193
3901	16608.20516
3902	16606.32288
3903	16599.01434
3904	16596.76333
3905	16592.0011
3906	16582.22315
3907	16577.55766
3908	16566.97233
3909	16563.83053
3910	16562.41463
3911	16557.85822
3912	16535.90544
3913	16533.1561
3914	16531.88263
3915	16531.25658
3916	16525.02008
3917	16512.50674
3918	16511.24407
3919	16510.43318
3920	16509.16451
3921	16506.44545
3922	16504.64716
3923	16497.85721
3924	16493.14985
3925	16490.81685
3926	16488.96436
3927	16488.35632
3928	16487.8565
3929	16485.7292
3930	16483.93917
3931	16481.68007
3932	16481.09788
3933	16479.34199
3934	16478.04884
3935	16476.20784
3936	16474.96458
3937	16473.27966
3938	16470.64303
3939	16468.90289
3940	16467.43081
3941	16457.80528
3942	16443.373
3943	16441.20108
3944	16439.61476
3945	16432.49979
3946	16430.0686
3947	16429.56941
3948	16425.52275
3949	16423.53439
3950	16422.91489
3951	16417.80694
3952	16417.32637
3953	16405.63991
3954	16402.6626
3955	16386.72365
3956	16384.93495
3957	16381.41908
3958	16379.64423
3959	16372.78608
3960	16371.40378
3961	16369.10485
3962	16367.73026
3963	16363.36699
3964	16356.07999
3965	16354.37746
3966	16352.6778
3967	16352.2047
3968	16343.03478
3969	16342.69085
3970	16341.007
3971	16332.60588
3972	16330.35103
3973	16319.61433
3974	16316.80776
3975	16316.44259
3976	16315.68106
3977	16313.93411
3978	16312.265
3979	16310.78383
3980	16308.56691
3981	16308.10689
3982	16305.96539
3983	16303.6353
3984	16301.5043
3985	16299.70397
3986	16298.47601
3987	16297.25836
3988	16295.59637
3989	16293.86719
3990	16292.63943
3991	16290.51731
3992	16288.40087
3993	16285.78826
3994	16280.44223
3995	16274.94902
3996	16273.69495
3997	16272.34078
3998	16269.88557
3999	16266.62815
4000	16262.81793
4001	16248.8817
4002	16248.30364
4003	16247.09195
4004	16243.16476
4005	16230.8879
4006	16227.17933
4007	16223.27902
4008	16219.66833
4009	16215.38574
4010	16207.5944
4011	16206.13996
4012	16202.52503
4013	16198.92316
4014	16197.27263
4015	16189.68043
4016	16187.5618
4017	16184.7327
4018	16183.09717
4019	16178.79335
4020	16174.55949
4021	16166.9089
4022	16163.508
4023	16156.86228
4024	16153.15749
4025	16150.46257
4026	16148.03702
4027	16146.02169
4028	16143.36813
4029	16140.78129
4030	16137.18681
4031	16134.6264
4032	16132.08885
4033	16129.56992
4034	16128.35256
4035	16127.17359
4036	16126.6613
4037	16124.16745
4038	16122.53443
4039	16119.47094
4040	16118.91661
4041	16114.79296
4042	16111.92626
4043	16108.2984
4044	16105.77427
4045	16104.05189
4046	16101.94285
4047	16100.92156
4048	16099.91024
4049	16097.44812
4050	16095.52887
4051	16091.9753
4052	16089.53676
4053	16088.54085
4054	16086.36968
4055	16082.30648
4056	16080.43486
4057	16077.52497
4058	16070.34128
4059	16067.17413
4060	16064.55577
4061	16062.1574
4062	16046.16148
4063	16043.94165
4064	16042.33416
4065	16038.33408
4066	16034.91321
4067	16028.84752
4068	16027.24604
4069	16023.31028
4070	16020.23985
4071	16018.634
4072	16014.73248
4073	16012.62218
4074	16011.02883
4075	16009.44346
4076	16006.09305
4077	16005.48664
4078	16002.47943
4079	15999.93506
4080	15997.43413
4081	15990.58373
4082	15983.60182
4083	15979.16953
4084	15976.60276
4085	15974.45611
4086	15972.87878
4087	15969.96399
4088	15968.698
4089	15966.16303
4090	15962.98583
4091	15947.65253
4092	15945.14934
4093	15942.43236
4094	15932.02472
4095	15931.02227
4096	15928.72469
4097	15926.83575
4098	15924.52812
4099	15920.13601
4100	15918.18056
4101	15916.95658
4102	15915.01441
4103	15911.20588
4104	15909.28349
4105	15906.0574
4106	15904.84423
4107	15902.3966
4108	15899.68058
4109	15897.45149
4110	15894.75672
4111	15891.51433
4112	15888.66309
4113	15883.59546
4114	15882.13876
4115	15880.96114
4116	15879.79119
4117	15877.15259
4118	15863.40277
4119	15862.24396
4120	15855.47465
4121	15838.50079
4122	15837.34933
4123	15822.32996
4124	15820.17089
4125	15819.03031
4126	15804.25581
4127	15801.68997
4128	15799.67106
4129	15798.1886
4130	15796.99717
4131	15794.84064
4132	15792.84317
4133	15791.45533
4134	15788.69421
4135	15774.26814
4136	15765.4354
4137	15756.58936
4138	15753.26236
4139	15750.91282
4140	15749.84321
4141	15746.12271
4142	15744.8973
4143	15738.25528
4144	15736.10242
4145	15726.136
4146	15723.31301
4147	15720.53574
4148	15718.39452
4149	15716.30187
4150	15715.08988
4151	15712.9807
4152	15711.59944
4153	15710.31879
4154	15697.74516
4155	15689.06521
4156	15687.36712
4157	15686.38823
4158	15671.98827
4159	15669.90873
4160	15668.71466
4161	15667.61893
4162	15665.54549
4163	15664.17613
4164	15660.53174
4165	15659.34087
4166	15657.28153
4167	15646.1175
4168	15643.0042
4169	15639.45394
4170	15638.49647
4171	15636.99735
4172	15635.62557
4173	15633.58222
4174	15632.22013
4175	15631.25555
4176	15629.22167
4177	15628.27942
4178	15620.32285
4179	15613.36419
4180	15608.01646
4181	15605.90833
4182	15605.4485
4183	15602.29696
4184	15600.20006
4185	15597.77266
4186	15596.27888
4187	15585.34821
4188	15584.28301
4189	15583.02032
4190	15581.0048
4191	15579.51835
4192	15577.51835
4193	15576.03933
4194	15574.82312
4195	15572.4936
4196	15563.84992
4197	15560.78935
4198	15554.00399
4199	15552.00998
4200	15546.12158
4201	15532.3947
4202	15530.92157
4203	15526.16127
4204	15524.69716
4205	15523.23985
4206	15507.40348
4207	15499.03862
4208	15497.05896
4209	15495.6084
4210	15491.6061
4211	15489.30753
4212	15487.86392
4213	15486.42835
4214	15485.94813
4215	15484.66373
4216	15483.5427
4217	15468.80539
4218	15466.95607
4219	15465.60493
4220	15464.20019
4221	15460.14903
4222	15448.55877
4223	15445.84168
4224	15442.82756
4225	15434.47641
4226	15433.21812
4227	15432.61745
4228	15428.82675
4229	15426.23485
4230	15424.89719
4231	15423.56292
4232	15413.00462
4233	15411.67675
4234	15403.36601
4235	15401.39021
4236	15399.42407
4237	15398.00388
4238	15387.41471
4239	15381.26688
4240	15377.68491
4241	15375.64977
4242	15365.66059
4243	15357.58299
4244	15356.25753
4245	15354.26418
4246	15352.86766
4247	15351.54464
4248	15338.5858
4249	15337.27097
4250	15330.01087
4251	15327.51797
4252	15326.08968
4253	15323.62381
4254	15320.62233
4255	15319.31434
4256	15312.1578
4257	15310.21039
4258	15308.90516
4259	15307.53246
4260	15306.22319
4261	15292.22597
4262	15279.88683
4263	15270.26051
4264	15269.68219
4265	15255.9649
4266	15253.98281
4267	15252.70937
4268	15250.77863
4269	15249.47596
4270	15242.57343
4271	15241.30874
4272	15239.91491
4273	15238.35545
4274	15236.43333
4275	15235.72189
4276	15235.15374
4277	15231.38792
4278	15219.04569
4279	15216.34087
4280	15205.70489
4281	15203.78132
4282	15194.35609
4283	15193.71551
4284	15187.13266
4285	15184.88986
4286	15182.97405
4287	15179.90987
4288	15177.48038
4289	15175.26485
4290	15173.08724
4291	15167.7672
4292	15166.51998
4293	15156.55899
4294	15155.11382
4295	15153.74721
4296	15152.51233
4297	15151.64425
4298	15149.2765
4299	15139.05451
4300	15136.63436
4301	15134.72267
4302	15127.15424
4303	15121.58328
4304	15119.42789
4305	15117.52189
4306	15115.63239
4307	15110.26065
4308	15101.57715
4309	15100.21338
4310	15093.06586
4311	15091.54225
4312	15090.58299
4313	15088.66389
4314	15087.46593
4315	15083.60702
4316	15082.39709
4317	15074.77298
4318	15061.55509
4319	15055.82736
4320	15053.96112
4321	15046.41883
4322	15045.06868
4323	15030.51907
4324	15029.32575
4325	15022.32192
4326	15020.20053
4327	15019.00551
4328	15017.65962
4329	15015.79428
4330	15014.45547
4331	15012.18955
4332	15003.42223
4333	15000.26297
4334	14993.11729
4335	14991.78462
4336	14983.28703
4337	14981.16139
4338	14971.30379
4339	14969.4198
4340	14959.7795
4341	14956.28079
4342	14955.01013
4343	14953.89112
4344	14952.44968
4345	14951.19041
4346	14949.35357
4347	14944.23856
4348	14942.38676
4349	14941.14924
4350	14939.32195
4351	14932.64422
4352	14931.31282
4353	14928.45632
4354	14925.23123
4355	14924.56697
4356	14919.2411
4357	14915.41377
4358	14914.08806
4359	14903.72029
4360	14902.47521
4361	14890.32046
4362	14883.55429
4363	14875.33461
4364	14872.31064
4365	14864.27077
4366	14862.95224
4367	14859.9494
4368	14859.46303
4369	14853.21848
4370	14852.26389
4371	14851.70506
4372	14842.3759
4373	14840.28775
4374	14838.45285
4375	14831.35327
4376	14827.95624
4377	14826.44836
4378	14821.79423
4379	14812.24525
4380	14811.01247
4381	14809.14923
4382	14802.47219
4383	14799.33993
4384	14798.03208
4385	14793.9896
4386	14791.26606
4387	14789.58581
4388	14787.93765
4389	14786.29404
4390	14780.74594
4391	14778.70596
4392	14777.95716
4393	14775.11178
4394	14772.52522
4395	14770.52065
4396	14760.41853
4397	14759.79252
4398	14759.12476
4399	14758.45994
4400	14757.15717
4401	14756.80977
4402	14755.88879
4403	14751.1801
4404	14750.32933
4405	14749.15716
4406	14748.62176
4407	14739.32146
4408	14738.44314
4409	14737.79053
4410	14731.6956
4411	14724.7381
4412	14722.91475
4413	14721.7304
4414	14721.0946
4415	14720.66411
4416	14713.39399
4417	14703.06921
4418	14701.25069
4419	14700.34946
4420	14699.69578
4421	14699.0563
4422	14698.45404
4423	14683.00002
4424	14682.16634
4425	14681.54017
4426	14680.27909
4427	14678.64554
4428	14678.38962
4429	14677.7387
4430	14675.92336
4431	14669.37819
4432	14668.7567
4433	14668.02123
4434	14657.95257
4435	14656.76248
4436	14655.47406
4437	14655.2201
4438	14654.60127
4439	14653.68813
4440	14652.45077
4441	14650.63828
4442	14649.28962
4443	14648.01323
4444	14647.26013
4445	14640.83413
4446	14639.59762
4447	14637.77478
4448	14636.54147
4449	14631.31294
4450	14628.35006
4451	14626.53438
4452	14624.58207
4453	14615.27542
4454	14615.02671
4455	14613.77277
4456	14606.82215
4457	14605.01351
4458	14603.24358
4459	14602.79397
4460	14602.02974
4461	14601.40534
4462	14598.61942
4463	14597.52496
4464	14596.09068
4465	14595.43019
4466	14585.41863
4467	14579.23978
4468	14577.48426
4469	14576.2671
4470	14566.40088
4471	14559.97718
4472	14548.05928
4473	14546.22802
4474	14543.28405
4475	14541.40673
4476	14539.67116
4477	14539.24284
4478	14535.77801
4479	14535.18015
4480	14533.80787
4481	14531.3923
4482	14526.87853
4483	14524.29148
4484	14522.52426
4485	14514.96787
4486	14513.23699
4487	14511.51438
4488	14510.3039
4489	14509.6097
4490	14508.45125
4491	14501.66307
4492	14498.83696
4493	14498.46274
4494	14497.19681
4495	14494.05283
4496	14493.61958
4497	14492.81707
4498	14491.06939
4499	14479.82862
4500	14479.25958
4501	14478.55034
4502	14474.22916
4503	14472.82241
4504	14472.49174
4505	14468.05271
4506	14467.27331
4507	14467.17206
4508	14465.3658
4509	14463.90102
4510	14463.80673
4511	14462.61136
4512	14460.91153
4513	14459.71431
4514	14457.45112
4515	14456.34023
4516	14455.62485
4517	14454.33654
4518	14452.54025
4519	14451.35681
4520	14450.56602
4521	14449.78814
4522	14449.02316
4523	14448.46067
4524	14445.62942
4525	14443.64007
4526	14436.93706
4527	14435.74869
4528	14430.45519
4529	14429.51836
4530	14428.95946
4531	14426.6369
4532	14419.97823
4533	14409.50641
4534	14408.76196
4535	14408.01443
4536	14401.64098
4537	14400.90323
4538	14398.38434
4539	14389.39064
4540	14387.69934
4541	14386.6146
4542	14384.86093
4543	14384.12963
4544	14382.36357
4545	14381.63629
4546	14380.90442
4547	14380.18498
4548	14370.74024
4549	14370.02365
4550	14369.50067
4551	14368.77952
4552	14365.65414
4553	14363.17457
4554	14362.77141
4555	14359.68836
4556	14355.05456
4557	14354.53861
4558	14354.11642
4559	14353.42696
4560	14349.86395
4561	14349.76897
4562	14348.67659
4563	14343.77355
4564	14337.2382
4565	14332.41181
4566	14331.72122
4567	14331.03695
4568	14327.04666
4569	14326.4995
4570	14325.7037
4571	14325.18087
4572	14324.51267
4573	14324.01615
4574	14323.34688
4575	14322.8529
4576	14322.24901
4577	14321.75432
4578	14321.26641
4579	14318.34753
4580	14316.6636
4581	14315.07982
4582	14314.8514
4583	14313.28324
4584	14311.6082
4585	14311.11572
4586	14310.2266
4587	14307.26718
4588	14307.032
4589	14305.9784
4590	14303.63674
4591	14303.54677
4592	14301.65438
4593	14301.33372
4594	14294.87445
4595	14291.70835
4596	14290.45706
4597	14287.98468
4598	14281.51313
4599	14279.92115
4600	14278.66224
4601	14277.00345
4602	14275.87835
4603	14274.99181
4604	14274.52813
4605	14272.85601
4606	14272.5827
4607	14269.68775
4608	14269.45283
4609	14267.14712
4610	14265.91171
4611	14260.82153
4612	14257.89027
4613	14256.77646
4614	14253.88477
4615	14252.86264
4616	14251.79602
4617	14249.92359
4618	14248.61997
4619	14242.8104
4620	14241.53364
4621	14223.23725
4622	14221.60527
4623	14216.84347
4624	14212.77577
4625	14211.24428
4626	14209.5039
4627	14208.58975
4628	14207.45765
4629	14201.24601
4630	14200.11417
4631	14199.80563
4632	14192.18069
4633	14187.10218
4634	14185.44676
4635	14184.41866
4636	14176.50423
4637	14175.48881
4638	14175.17952
4639	14162.61764
4640	14159.28908
4641	14157.56762
4642	14139.33418
4643	14138.19555
4644	14137.10037
4645	14136.16574
4646	14134.50671
4647	14124.33447
4648	14122.2729
4649	14120.73464
4650	14108.60498
4651	14106.98707
4652	14103.74488
4653	14101.49265
4654	14100.37561
4655	14098.05523
4656	14080.37793
4657	14078.73234
4658	14077.62082
4659	14071.37399
4660	14070.37758
4661	14069.37152
4662	14067.76915
4663	14062.31725
4664	14060.49581
4665	14058.32864
4666	14057.87942
4667	14056.23905
4668	14054.60585
4669	14049.15193
4670	14047.52688
4671	14045.70053
4672	14041.06534
4673	14032.09965
4674	14031.77212
4675	14024.9782
4676	14023.35746
4677	14021.74326
4678	14019.93764
4679	14018.84552
4680	14017.06492
4681	14007.01964
4682	14006.6479
4683	13999.89917
4684	13990.68559
4685	13989.06837
4686	13988.07592
4687	13985.54906
4688	13983.95093
4689	13982.358
4690	13978.16204
4691	13973.23557
4692	13968.18649
4693	13967.1
4694	13965.47241
4695	13958.44357
4696	13958.09577
4697	13956.5199
4698	13954.95169
4699	13953.43646
4700	13953.10151
4701	13951.53212
4702	13939.68433
4703	13939.24365
4704	13938.88585
4705	13937.27321
4706	13930.1342
4707	13929.7916
4708	13928.23055
4709	13926.67734
4710	13926.2122
4711	13919.09383
4712	13905.7006
4713	13904.50137
4714	13902.92189
4715	13901.89238
4716	13900.60738
4717	13893.21912
4718	13891.02838
4719	13888.37578
4720	13887.33712
4721	13886.52323
4722	13885.77782
4723	13882.96667
4724	13880.5253
4725	13876.12198
4726	13873.24688
4727	13872.88148
4728	13870.11109
4729	13864.73518
4730	13863.70597
4731	13859.857
4732	13858.31862
4733	13857.54766
4734	13842.80982
4735	13841.56742
4736	13841.06211
4737	13840.30727
4738	13837.88086
4739	13837.54665
4740	13837.26611
4741	13836.21441
4742	13835.88073
4743	13820.86181
4744	13814.91746
4745	13813.57619
4746	13810.89219
4747	13810.03777
4748	13803.02977
4749	13801.97851
4750	13800.44698
4751	13800.01677
4752	13789.58733
4753	13788.84872
4754	13787.3227
4755	13785.10659
4756	13781.8782
4757	13781.55037
4758	13780.99003
4759	13779.47004
4760	13779.14587
4761	13778.41225
4762	13777.01239
4763	13775.50006
4764	13768.74021
4765	13766.00628
4766	13751.98788
4767	13750.07099
4768	13746.45761
4769	13745.96659
4770	13744.46324
4771	13743.41842
4772	13742.10804
4773	13737.83211
4774	13736.3352
4775	13731.07097
